,canonicalUrl,push_tag,commentId,commentContent,commentTime
39,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,Peter5566,下台啦,210.61.131.103 03/04 21:19
40,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,mvpdirk712,你不懂很正常，因為連最重要的反省跟,1.161.167.47 03/04 21:21
41,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,面對還有擔當都不懂，其他事情不懂我,1.161.167.47 03/04 21:21
42,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,們也不會意外吧。八卦版在你任內都被,1.161.167.47 03/04 21:21
43,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,搞臭過好幾次了，表特版搞臭很正常。,1.161.167.47 03/04 21:22
44,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,你判罰有爭議，之後一定會有更多版友,1.161.167.47 03/04 21:22
45,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,iceroy,快滾下臺,39.8.162.200 03/04 21:22
46,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,會試探你的底線，原因在於標準不一，,1.161.167.47 03/04 21:22
47,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,所以大家都會想踩踩看版規邊緣來看看,1.161.167.47 03/04 21:23
48,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,你判罰的原則跟標準。不過講那麼多也,1.161.167.47 03/04 21:23
49,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,沒屁用啦，你在八卦版的判罰標準很多,1.161.167.47 03/04 21:24
50,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,起爭議了，真ｄｅｒ不意外,1.161.167.47 03/04 21:24
51,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,wopqele,合理但還是噓！,125.224.65.232 03/04 21:32
52,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,NSYSUheng,補,42.74.189.93 03/04 21:34
53,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,jason930502,嘖嘖,39.9.62.33 03/04 21:44
54,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,yeng1217,寬以律己呵呵,42.73.6.123 03/04 21:45
55,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,thewtf,文字獄 要下台沒,49.216.65.185 03/04 21:48
56,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,LastDinosaur,不懂還敢當板主,114.36.241.18 03/04 22:02
57,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,DH0617,同m大,110.50.149.130 03/04 22:14
58,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,ptt821105,只要說我不懂 我迴避 就可以了 好任性,61.58.104.189 03/04 22:23
59,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,ptt821105,哦,61.58.104.189 03/04 22:23
60,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,Justice0800,單純想噓,180.217.155.102 03/04 22:28
61,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,ilovenayeon,笑死,42.77.48.97 03/04 22:37
62,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,hedgehogs,推，支持版主,36.239.190.118 03/04 22:42
63,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,OyAlbert,幹這也水桶會不會太扯啊,223.141.44.141 03/04 22:43
64,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,guk,當版主魔力好大。酸成這樣還做的下。不簡單,123.195.36.52 03/04 22:45
65,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,hedgehogs,說標準不一的怎麼不敢去踩踩看現實法律,36.239.190.118 03/04 22:46
66,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,hedgehogs,的底線,36.239.190.118 03/04 22:46
67,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,fz6s,雖然是意淫，但很有技巧,219.70.79.74 03/04 22:53
68,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,exbyebye,三角函數無罪,111.82.160.163 03/04 23:23
69,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,alohac,再見了，我會想念從後面被追撞的HONDA,180.217.234.218 03/04 23:24
70,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,roach520,好多自以為是標準的審判官，愛打擦邊球,110.26.0.66 03/04 23:30
71,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,roach520,都捅一捅啦，管他擦一條還是擦一片,110.26.0.66 03/04 23:30
72,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,MrSTRenGE,下去啦 板皇,180.217.233.191 03/04 23:37
73,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,longreen,洗白了？,1.168.21.189 03/04 23:37
74,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,MrSTRenGE,潛水的信徒都跑出來透氣了 前幾篇都沒,180.217.233.191 03/04 23:38
75,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,MrSTRenGE,看到欸,180.217.233.191 03/04 23:38
76,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,MrSTRenGE,現實的法律如果有漏洞被踩 法官也不能,180.217.233.191 03/04 23:40
77,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,MrSTRenGE,判有罪好嗎,180.217.233.191 03/04 23:40
78,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,woocream,,36.237.208.106 03/04 23:52
79,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,owo0204,信徒還敢下來啊,180.217.136.104 03/04 23:53
80,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,mvpdirk712,信徒這時候又出來喘氣了，前陣子跑哪,1.161.167.47 03/04 23:58
81,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,mvpdirk712,了啊？？？,1.161.167.47 03/04 23:58
82,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,jacky7744111,？？？？,175.97.3.172 03/05 00:03
83,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,herr,............,114.45.60.181 03/05 00:07
84,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,ufo123413,幹XDDD這樣也不行,111.240.0.244 03/05 00:19
85,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,wx190,這樣不行喔,49.215.196.69 03/05 00:50
86,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,cxz123,這個也要桶？？？,1.200.194.94 03/05 00:57
87,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,snow5566,補血 這桶正常,114.38.41.233 03/05 00:57
88,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,gen5566,三角函數意淫？,61.62.165.39 03/05 01:27
89,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,tfoxboy,三角函數,1.162.214.148 03/05 01:36
90,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,imsphzzz,噁男有反省過自己噁心推文嗎？,180.204.172.1 03/05 02:13
91,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,s9370,還有信徒喔  啊怎麼前陣子不見人影,111.71.212.136 03/05 03:10
92,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,cokelime,算三角函數跟不簽聯絡簿一樣噁心XD,118.167.176.252 03/05 03:24
93,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,jayxxx,快下台吧,114.136.182.117 03/05 03:46
94,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,a989876,快他媽滾出表特,27.52.30.119 03/05 03:46
95,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,tor211231,跟風,180.204.172.192 03/05 07:37
96,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,s87879961,看到會推文的都那幾個id就安心了,42.77.193.81 03/05 07:43
97,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,hirofumisyo,感覺沒意淫,1.164.47.22 03/05 08:14
98,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,rantce1021,這種咖也有信徒 唉,39.9.67.231 03/05 09:47
99,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,WARgame723,raoch從前一個板皇舔到這一任板皇，,42.76.92.219 03/05 09:53
100,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,WARgame723,笑死,42.76.92.219 03/05 09:53
101,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,toka745836,心中意淫看什麼都是意淫，不過是博君,27.247.202.226 03/05 12:23
102,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,toka745836,一笑的留言，既不帶髒字也不含情色，,27.247.202.226 03/05 12:23
103,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,toka745836,判決方式很難讓人信服,27.247.202.226 03/05 12:23
104,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,qoo60606,太噁心了 竟然逼別人算三角函數,111.83.130.19 03/05 12:25
105,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,kill111ful,下台啦,42.72.10.90 03/05 12:46
106,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,tobashi,還來,59.124.168.226 03/05 13:01
107,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,hedgehogs,有漏洞就去踩啊，不要只會在網路上爭不,59.125.250.125 03/05 13:06
108,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,hedgehogs,痛不癢的水桶啦,59.125.250.125 03/05 13:06
109,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,hedgehogs,不看西斯版的新聞還以為全過法官標準都,59.125.250.125 03/05 13:10
110,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,hedgehogs,一致咧,59.125.250.125 03/05 13:10
111,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,s87879961,被桶的人爭取他的權益也沒啥不對阿,42.77.193.81 03/05 13:26
112,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,s87879961,樓上多氣啊,42.77.193.81 03/05 13:26
113,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,kiwivino1023,笑死,27.247.192.50 03/05 13:51
114,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,sorkayi,噁心,125.230.107.119 03/05 17:14
115,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,willie7878,意淫就是欠桶啊 干信徒屁事,223.136.69.118 03/05 17:24
116,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,chunyo0229,連督促唸書都不行QQ,115.82.3.55 03/05 19:30
117,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,raxe0001,看不懂+1，這算意淫的話要不要去教育部,39.12.7.139 03/05 20:38
118,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,raxe0001,申訴？,39.12.7.139 03/05 20:38
119,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,噓,max2604,笑死www,114.136.216.174 03/06 00:39
120,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,JamesHunt,我只看得出言詞有點暴力，但看不出意淫,1.200.201.45 03/06 08:00
121,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,JamesHunt,，可能要內心夠下賤淫穢不入流低級又齷,1.200.201.45 03/06 08:00
122,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,→,JamesHunt,齪的腦袋才會覺得意淫吧，歡迎對號入座,1.200.201.45 03/06 08:00
123,https://www.ptt.cc/bbs/Beauty/M.1583316392.A.7E4.html,推,ardenlee,一堆刁民輸不起，想學罷韓嗎？,101.136.78.217 03/07 06:33
0,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,s5167267,我可以,61.231.17.208 03/04 20:55
1,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,dfgtt0329,這篇怎麼有聲音,106.105.24.166 03/04 20:59
2,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,ginlom,好讚,59.126.94.161 03/04 21:04
3,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,Kristoflower,好想吃樂尼尼,36.225.25.171 03/04 21:08
4,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,Krishna,都好美,123.193.253.41 03/04 21:11
5,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,paulsama,很棒,1.160.116.31 03/04 21:34
6,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,scum5566,抽煙仔,114.46.137.101 03/04 21:41
7,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,riyan,抽煙怎麼了嗎,118.233.190.11 03/04 21:45
8,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,bubblewn,有聲音+1,1.164.220.37 03/04 21:48
9,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,mgochen,求門,140.115.200.100 03/04 21:50
10,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,yggyygy,抽菸仔,61.216.10.97 03/04 21:52
11,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,vincent1985,怎麼覺得每張都長得不太一樣,111.82.6.55 03/04 21:55
12,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,nk309240,抽煙我還是可以,219.70.202.23 03/04 22:08
13,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,wwl0909,嗜菸草,36.224.123.12 03/04 22:11
14,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,Alexei,豬豬愛,223.141.237.142 03/04 22:20
15,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,eric19860102,抽煙有怎麼樣嗎？,101.14.245.70 03/04 22:28
16,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,lawson,有音樂,115.82.204.217 03/04 22:29
17,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,HunsKing,甲婚肖年給 甲顧做桃給,111.82.79.228 03/04 22:32
18,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,ilovenayeon,我也好想 妳,42.77.48.97 03/04 22:39
19,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,fairy129520,抽雪茄,117.19.244.117 03/04 22:44
20,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,processor,好噁心,111.71.27.192 03/04 22:45
21,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,PigBlood,正妹嘴裡吐出來的菸都是香的,118.165.61.207 03/04 23:10
22,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,wave7410,抽煙沒怎樣 但我不喜歡,39.9.228.234 03/04 23:17
23,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,silvester963,一起抽事後眼,49.216.41.157 03/04 23:26
24,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,KSWang,抽菸就是臭啊 還怎麼了 臭 就是臭,223.140.224.228 03/04 23:26
25,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,hana20530,臉真是沒話說 可愛～,126.244.133.111 03/04 23:46
26,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,jimmich19,抽煙又怎樣，奧黛麗赫本也抽煙,220.142.216.65 03/04 23:59
27,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,Eeryman,笑死 有些人沒抽煙都比有抽更臭了,114.44.147.4 03/05 00:36
28,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,pida5566,她是誰,223.139.197.149 03/05 00:50
29,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,pony0904,正,220.135.58.143 03/05 00:51
30,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,cxz123,她是誰？,1.200.194.94 03/05 01:03
31,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,light96946,抽煙就抽菸啊 你又吃不到酸什麼,218.166.61.52 03/05 01:08
32,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,cityhunter04,表裏不一,113.161.144.168 03/05 01:18
33,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,jackshadow,抽煙就可悲低能8+9啊怎樣,114.137.253.39 03/05 01:18
34,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,whatupjk,在那邊靠北抽菸的我也是笑笑的,223.139.11.79 03/05 02:25
35,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,jackshadow,沒炫耀就算了 噁心低學歷臭魯宅抽煙,114.137.253.39 03/05 02:30
36,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,jackshadow,還在那邊驕傲在那邊覺得抽煙很棒 最,114.137.253.39 03/05 02:30
37,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,jackshadow,好媽的一天抽20包趕快死一死不要浪費,114.137.253.39 03/05 02:30
38,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,jackshadow,社會資源,114.137.253.39 03/05 02:30
39,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,lovingyou,糟糕，阿北圖好像沒有涵蓋抽菸的@@,223.138.84.89 03/05 02:46
40,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,cokelime,真滴正,118.167.176.252 03/05 03:25
41,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,thumbe70367,抽煙講不得是不是？不就吸毒,180.92.10.155 03/05 03:37
42,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,lorenzoc799,尊重 抽菸是一種習慣 人家又沒往你吐,49.217.98.45 03/05 04:16
43,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,lorenzoc799,該幾點的啦,49.217.98.45 03/05 04:16
44,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,fhscyt,這篇為什麼會有聲音出現啦XDDD,39.9.197.74 03/05 05:01
45,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,OKnight,阿北圖：我們用的是圖片，又不會見到本人,182.233.219.132 03/05 06:50
46,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,OKnight,，抽煙乾我屁事,182.233.219.132 03/05 06:50
47,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,tonymyworld,有聲音+1,118.150.67.125 03/05 07:01
48,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,asus55688,別人的形狀,45.113.156.110 03/05 07:44
49,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,michael8526,連別人抽煙都要管，真的一堆可撥仔欸,180.217.163.44 03/05 07:58
50,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,michael8526,。,180.217.163.44 03/05 07:58
51,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,Mysex,嘔嘔嘔嘔嘔 別人形狀的塑膠,42.72.22.134 03/05 08:00
52,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,demon159000,哦哦，是好腿腿,111.83.205.188 03/05 08:56
53,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,uy383745,草草,49.216.19.17 03/05 08:57
54,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,damn7,好像你抽菸別人都不會吸到二手菸一樣,223.136.74.161 03/05 09:09
55,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,damn7,每次跟老婆小孩走在騎樓就一直吸二手菸 幹,223.136.74.161 03/05 09:10
56,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,damn7,你娘,223.136.74.161 03/05 09:10
57,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,LAURANCE,抽菸不怎麼 跟她的氣質很撘阿,165.225.102.71 03/05 09:18
58,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,saxen,讚,111.251.200.106 03/05 09:30
59,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,babyMclaren,這誰啊,42.73.65.75 03/05 09:33
60,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,ClownT,平常不是都說抽煙很討厭 正妹抽煙就又沒關,101.9.244.131 03/05 10:46
61,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,ClownT,係 一堆雙標,101.9.244.131 03/05 10:46
62,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,althea0628,正妹抽煙ok 肥宅抽三小煙,223.138.50.87 03/05 11:25
63,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,Aceplayer,抽煙不能說喔,42.76.220.223 03/05 11:45
64,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,jgw0705,美麥，看圖自帶BGM,101.10.4.50 03/05 12:13
65,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,gymfantasy,這裡是表特 不是品特或德特,220.137.87.113 03/05 12:28
66,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,WomenIsSow,門？,42.74.208.196 03/05 13:01
67,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,HailHydra,好想妮 好香妮,111.83.199.250 03/05 14:23
68,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,manadrtoto,可惜抽菸對她形象傷害很大,42.76.15.158 03/05 15:23
69,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,beachboy7,好正抽菸不能同時推喔 管很多內,42.75.44.3 03/05 16:19
70,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,jefy999,好正,180.214.179.183 03/05 17:02
71,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,bb1490tw,挺,180.217.216.45 03/05 18:34
72,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,→,straypoet,抽菸 臭,223.137.21.37 03/05 19:16
73,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,噓,sing60905,抽菸就是噓 金城武也一樣,223.140.114.48 03/05 20:37
74,https://www.ptt.cc/bbs/Beauty/M.1583326234.A.86B.html,推,shark157,推,223.136.175.78 03/06 10:13
0,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,johnwu,極品,123.193.86.234 03/04 21:18
1,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,okc5566,推,122.117.27.9 03/04 21:19
2,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,NSYSUheng,猛,42.74.189.93 03/04 21:21
3,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,JessicaA1ba,以下開放團購機票,110.50.137.35 03/04 21:25
4,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,mvpdirk712,看到烏克蘭就讓我想到烏克蘭傳奇球星,1.161.167.47 03/04 21:35
5,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,→,mvpdirk712,核彈頭雪甫琴科，想跟他一起奔馳在史,1.161.167.47 03/04 21:35
6,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,jack8587,慘，你第一張會88,42.77.215.196 03/04 21:36
7,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,→,mvpdirk712,坦佛橋球場，想要助攻給他攻破敵方大,1.161.167.47 03/04 21:36
8,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,→,mvpdirk712,門,1.161.167.47 03/04 21:36
9,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,HunsKing,他也有露鮑魚照欸不是pornstar嗎?,111.82.79.228 03/04 21:36
10,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,gginin007,dcc,1.163.22.137 03/04 21:37
11,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,→,Aotearoa,是模特兒,61.56.161.89 03/04 21:45
12,https://www.ptt.cc/bbs/Beauty/M.1583327827.A.031.html,推,friendly4713,怎麼有點東方臉孔,180.217.135.217 03/04 21:49
